lon_lo,lat_la,top_tprt,avrg_wind_ve,avrg_hd,top_hd,msrm_dt,de_rnfl_qy,sqre_no,frfire_occrrnc_envrn_ix,pmntn_co,su_center_dstnc_lt,ic_center_dstnc_lt,dj_center_dstnc_lt,dg_center_dstnc_lt,bs_center_dstnc_lt,us_center_dstnc_lt,gj_center_dstnc_lt,bcity_center_avrg_dstnc_lt,km_cnvr_dstnc_lt,sqre_center_antcty_hg,sqre_clinc_val_co,tpgrph_ise_lc_at,frfire_occrrnc_se,frfire_occrrnc_day,frfire_frpout_reqre_time_pd,damge_area,dmge_am,frfr_ocrn_yn
341125.45646,82073.33355,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6185,84.0840032858707558,0,396827.870000000000,393031.600000000000,254579.520000000000,179752.190000000000,114071.680000000000,158672.260000000000,184148.580000000000,114071.680000000000,114.2800000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,87066.44983,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6119,84.0840032858707558,0,392182.960000000000,388533.830000000000,250083.970000000000,174759.070000000000,109499.630000000000,154129.190000000000,181489.340000000000,109499.630000000000,109.7000000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,92059.56611,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6053,84.0840032858707558,0,387546.700000000000,384048.300000000000,245607.640000000000,169765.950000000000,104965.960000000000,149614.810000000000,178929.950000000000,104965.960000000000,105.1600000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,97052.68239,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,5987,84.0840032858707558,0,382919.420000000000,379575.450000000000,241151.610000000000,164772.840000000000,100475.850000000000,145131.790000000000,176474.740000000000,100475.850000000000,100.6600000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,102045.79867,18.0091949616648412,2.2392825848849945,68.4143537787513691,92.4715169769989047,all,3.5762322015334064,5921,84.0839978094194962,0,378301.440000000000,375115.730000000000,236717.020000000000,159779.720000000000,96035.440000000000,140683.140000000000,174128.130000000000,96035.440000000000,96.2100000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,107038.91495,18.0080065717415115,2.2464841182913472,68.4910952902519168,92.4983515881708653,all,3.5672070098576123,5855,84.0717524644030668,0,373693.110000000000,370669.610000000000,232305.090000000000,154786.600000000000,91651.920000000000,136272.210000000000,171894.550000000000,91651.920000000000,91.8200000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,112032.03123,18.0259200438116101,2.2546987951807229,68.5826779846659365,92.4452081051478642,all,3.5855202628696605,5789,84.0540251916757941,0,369094.800000000000,366237.580000000000,227917.150000000000,149793.490000000000,87333.880000000000,131902.800000000000,169778.480000000000,87333.880000000000,87.4900000000000000,0.00000000000000000000,0,0,all,all,,,,0
341125.45646,117025.14751,18.0725027382256298,2.2578806133625411,68.6207447973713034,92.2519660460021906,all,3.6372836801752464,5723,84.0404107338444688,0,364506.860000000000,361820.180000000000,223554.610000000000,144800.370000000000,83091.530000000000,127579.170000000000,167784.350000000000,83091.530000000000,83.2400000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,122018.26378,18.1443044906900329,2.2561171960569551,68.6069058050383352,91.9332530120481928,all,3.7215717415115005,5657,84.0307995618838992,0,359929.720000000000,357417.930000000000,219218.980000000000,139807.260000000000,78937.060000000000,123306.130000000000,165916.570000000000,78937.060000000000,79.0800000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,127011.38006,18.2379189485213582,2.2492059145673604,68.5410898138006572,91.5038828039430449,all,3.8267196056955093,5591,84.0256243154435926,0,355363.780000000000,353031.410000000000,214911.880000000000,134814.140000000000,74885.110000000000,119089.140000000000,164179.450000000000,74885.110000000000,75.0200000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,132004.49634,18.3500930996714129,2.2371631982475356,68.4202519167579409,90.9784720700985761,all,3.9562267250821468,5525,84.0257886089813801,0,350809.480000000000,348661.210000000000,210635.090000000000,129821.020000000000,70953.240000000000,114934.350000000000,162577.170000000000,70953.240000000000,71.0800000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,136997.61262,18.4769660460021906,2.2189485213581599,68.2341949616648412,90.3700438116100767,all,4.1046166484118291,5459,84.0355257393209200,0,346267.270000000000,344307.950000000000,206390.460000000000,124827.910000000000,67162.540000000000,110848.770000000000,161113.760000000000,67162.540000000000,67.2800000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,141990.72890,18.6238828039430449,2.1980777656078861,67.8571193866374589,89.5148302300109529,all,4.2632146768893757,5393,84.0712048192771084,0,341737.650000000000,339972.280000000000,202180.040000000000,119834.790000000000,63538.280000000000,106840.340000000000,159793.030000000000,63538.280000000000,63.6500000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,146983.84518,18.7929079956188390,2.1734173055859803,67.1341949616648412,88.2510952902519168,all,4.4456681270536692,5327,84.1561555312157722,2,337221.120000000000,335654.880000000000,198006.010000000000,114841.670000000000,60110.590000000000,102918.060000000000,158618.550000000000,60110.590000000000,60.2200000000000000,0.00000000000000000000,2,0,all,all,,,,0
341125.45646,151976.96146,18.9557667031763417,2.1250273822562979,66.0723384446878423,86.7117962760131435,all,4.7164074479737130,5261,84.2907721796276013,14,332718.210000000000,331356.470000000000,193870.710000000000,109848.560000000000,56914.980000000000,99092.180000000000,157593.590000000000,56914.980000000000,57.0200000000000000,250.7300000000000000,3,1,all,all,,,,0
341125.45646,156970.07774,19.0456900328587076,2.0796987951807229,65.0065607886089814,85.3196714129244250,all,3.9478039430449069,5195,84.4288225629791895,0,328229.480000000000,327077.790000000000,189776.670000000000,104855.440000000000,53992.670000000000,95374.290000000000,156721.080000000000,53992.670000000000,54.0900000000000000,19.8500000000000000,3,1,all,all,,,,0
341125.45646,161963.19402,19.0328039430449069,2.0695454545454545,64.3094468784227820,84.4353450164293538,all,4.7437951807228916,5129,84.5145235487404162,1,323755.530000000000,322819.630000000000,185726.630000000000,99862.330000000000,51390.320000000000,91777.520000000000,156003.570000000000,51390.320000000000,51.4800000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,166956.31030,19.0031270536692223,2.0611883899233297,63.8405969331872946,83.8717634173055860,all,4.4725958378970427,5063,84.5689868565169770,0,319296.970000000000,318582.820000000000,181723.520000000000,94869.210000000000,49158.770000000000,88316.660000000000,155443.220000000000,49158.770000000000,49.2500000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,171949.42658,18.9926122672508215,2.0382803943044907,63.4713964950711939,83.4566429353778751,all,4.2433625410733844,4997,84.6113362541073384,12,314854.450000000000,314368.220000000000,177770.530000000000,89876.090000000000,47350.460000000000,85008.320000000000,155041.740000000000,47350.460000000000,47.4400000000000000,0.00000000000000000000,7,0,all,all,,,,0
341125.45646,176942.54285,19.0039594742606791,2.0025903614457831,63.1660624315443593,83.1173986856516977,all,4.0619112814895947,4931,84.6465224534501643,34,310428.680000000000,310176.720000000000,173871.050000000000,84882.980000000000,46015.320000000000,81870.990000000000,154800.340000000000,46015.320000000000,46.1000000000000000,0.00000000000000000000,3,0,all,all,,,,0
341125.45646,181935.65913,19.0651971522453450,1.9542552026286966,62.8455147864184009,82.7891840087623220,all,3.9427984665936473,4865,84.6885104052573932,33,306020.360000000000,306009.290000000000,170028.790000000000,79889.860000000000,45195.310000000000,78925.070000000000,154719.800000000000,45195.310000000000,45.2800000000000000,90.2200000000000000,3,1,all,all,,,,0
341125.45646,186928.77541,19.1676219178082192,1.8898082191780822,62.7237863013698630,82.8581479452054795,all,3.8743780821917808,4799,84.7111671232876712,51,301630.270000000000,301866.910000000000,166247.700000000000,74896.740000000000,44918.650000000000,76192.750000000000,154800.340000000000,44918.650000000000,45.0000000000000000,117.3900000000000000,3,1,all,all,,,,0
341125.45646,186928.77541,3.3300000000000000,2.2900000000000000,40.4500000000000000,57.1900000000000000,all,0.00000000000000000000,4799,85.1200000000000000,51,301630.270000000000,301866.910000000000,166247.700000000000,74896.740000000000,44918.650000000000,76192.750000000000,154800.340000000000,44918.650000000000,45.0000000000000000,117.3900000000000000,3,1,all,all,45.0000000000000000,0,3835,1
341125.45646,191921.89169,19.1645399780941950,1.7636199342825849,63.8951423877327492,85.2436199342825849,all,3.7000711938663746,4733,84.5630941949616648,733,297259.220000000000,297750.640000000000,162532.050000000000,69903.630000000000,45195.310000000000,73697.810000000000,155041.740000000000,45195.310000000000,45.2800000000000000,264.5800000000000000,3,1,all,all,,,,0
341125.45646,196915.00797,19.1756547945205479,1.6646082191780822,65.2244657534246575,87.9193041095890411,all,3.6012821917808219,4667,84.4069863013698630,75,292908.060000000000,293661.560000000000,158886.440000000000,64910.510000000000,46015.320000000000,71465.110000000000,155443.220000000000,46015.320000000000,46.1000000000000000,289.0300000000000000,3,1,all,all,,,,0
341125.45646,196915.00797,29.8000000000000000,1.06000000000000000000,79.4800000000000000,104.2800000000000000,all,0.55000000000000000000,4667,83.8900000000000000,75,292908.060000000000,293661.560000000000,158886.440000000000,64910.510000000000,46015.320000000000,71465.110000000000,155443.220000000000,46015.320000000000,46.1000000000000000,289.0300000000000000,3,1,all,all,150.0000000000000000,0,90,1
341125.45646,201908.12425,19.2491073384446878,1.6087020810514786,66.2710240963855422,90.1479463307776561,all,3.5326889375684556,4601,84.3000985761226725,5,288577.680000000000,289600.840000000000,155315.800000000000,59917.400000000000,47350.460000000000,69519.910000000000,156003.570000000000,47350.460000000000,47.4400000000000000,421.3500000000000000,3,1,all,all,,,,0
341125.45646,206901.24053,19.3526506024096386,1.5770043811610077,66.8596878422782037,91.7416374589266156,all,3.5008926615553122,4535,84.2593975903614458,15,284269.040000000000,285569.690000000000,151825.410000000000,54924.280000000000,49158.770000000000,67886.950000000000,156721.080000000000,49158.770000000000,49.2500000000000000,112.7600000000000000,3,1,all,all,,,,0
341125.45646,211894.35681,19.4427820372398686,1.5687623220153341,67.1437513691128149,92.8461993428258488,all,3.4854709748083242,4469,84.2580887185104053,26,279983.140000000000,281569.360000000000,148420.940000000000,49931.160000000000,51390.320000000000,66589.180000000000,157593.590000000000,49931.160000000000,50.0200000000000000,126.5600000000000000,3,1,all,all,,,,0
341125.45646,216887.47309,19.4870810514786418,1.5868127053669222,67.2477108433734940,93.5487349397590361,all,3.4686144578313253,4403,84.2743921139101862,0,275721.050000000000,277601.200000000000,145108.440000000000,44938.050000000000,53992.670000000000,65646.500000000000,158618.550000000000,44938.050000000000,45.0200000000000000,127.4000000000000000,2,1,all,all,,,,0
341125.45646,221880.58937,19.4855914567360350,1.6326013143483023,67.1381708652792990,93.7478696604600219,all,3.4588882803943045,4337,84.3082530120481928,35,271483.870000000000,273666.610000000000,141894.340000000000,39944.930000000000,56914.980000000000,65074.340000000000,159793.030000000000,39944.930000000000,40.0200000000000000,443.0900000000000000,3,1,all,all,,,,0
341125.45646,226873.70564,19.4528368017524644,1.7044906900328587,66.7463855421686747,93.3288718510405257,all,3.4448302300109529,4271,84.3643263964950712,13,267272.810000000000,269767.050000000000,138785.490000000000,34951.810000000000,60110.590000000000,64882.500000000000,161113.760000000000,34951.810000000000,35.0200000000000000,347.9000000000000000,3,1,all,all,,,,0
341125.45646,231866.82192,19.3992442497261774,1.7948192771084337,66.1133406352683461,92.3608269441401972,all,3.4245837897042716,4205,84.4376725082146769,4,263089.100000000000,265904.060000000000,135789.110000000000,29958.700000000000,63538.280000000000,65074.340000000000,162577.170000000000,29958.700000000000,30.0100000000000000,224.4200000000000000,3,1,all,all,,,,0
341125.45646,236859.93820,19.3420481927710843,1.8923493975903614,65.2907393209200438,90.9636308871851041,all,3.3951204819277108,4139,84.5241949616648412,0,258934.080000000000,262079.270000000000,132912.810000000000,24965.580000000000,67162.540000000000,65646.500000000000,164179.450000000000,24965.580000000000,25.0100000000000000,185.7200000000000000,3,1,all,all,,,,0
341125.45646,241853.05448,19.2848959474260679,1.9832311062431544,64.4173658269441402,89.3744797371303395,all,3.3673548740416210,4073,84.6120208105147864,4,254809.160000000000,258294.360000000000,130164.540000000000,19972.470000000000,70953.240000000000,66589.180000000000,165916.570000000000,19972.470000000000,20.0100000000000000,297.7100000000000000,3,1,all,all,,,,0
341125.45646,246846.17076,19.2504381161007667,2.0528368017524644,63.5912431544359255,87.8670262869660460,all,3.3367579408543264,4007,84.6967250821467689,19,250715.810000000000,254551.120000000000,127552.600000000000,14979.350000000000,74885.110000000000,67886.950000000000,167784.350000000000,14979.350000000000,15.0100000000000000,408.5700000000000000,3,1,all,all,,,,0
341125.45646,251839.28704,19.2664950711938664,2.1035158817086528,62.7052354874041621,86.3676998904709748,all,3.2919769989047097,3941,84.7957393209200438,44,246655.610000000000,250851.410000000000,125085.510000000000,9986.2300000000000000,78937.060000000000,69519.910000000000,169778.480000000000,9986.2300000000000000,10.0000000000000000,262.2600000000000000,3,1,all,all,,,,0
341125.45646,256832.40332,19.3507502738225630,2.1272891566265060,61.5903833515881709,84.6894578313253012,all,3.2333789704271632,3875,84.9332146768893757,603,242630.220000000000,247197.200000000000,122772.020000000000,4993.1200000000000000,83091.530000000000,71465.110000000000,171894.550000000000,4993.1200000000000000,5.0000000000000000,528.2700000000000000,3,1,all,all,,,,0
341125.45646,261825.51960,19.4916392543859649,2.1182785087719298,60.3063980263157895,82.9351151315789474,all,3.1906359649122807,3809,85.1023081140350877,0,238641.400000000000,243590.510000000000,120620.950000000000,0.00000000000000000000,87333.880000000000,73697.810000000000,174128.130000000000,0.00000000000000000000,0.00000000000000000000,72.1200000000000000,6,1,all,all,,,,0
341125.45646,261825.51960,29.3600000000000000,2.6700000000000000,49.3300000000000000,77.0550000000000000,all,0.05000000000000000000,3809,88.1000000000000000,0,238641.400000000000,243590.510000000000,120620.950000000000,0.00000000000000000000,87333.880000000000,73697.810000000000,174128.130000000000,0.00000000000000000000,0.00000000000000000000,72.1200000000000000,6,1,all,all,254.0000000000000000,0,0,1
341125.45646,266818.63588,19.6344742606790800,2.0823658269441402,59.3904216867469880,81.7999671412924425,all,3.1532639649507119,3743,85.2333680175246440,0,234691.030000000000,240033.510000000000,118641.140000000000,4993.1200000000000000,91651.920000000000,76192.750000000000,176474.740000000000,4993.1200000000000000,5.0000000000000000,26.3500000000000000,1,1,all,all,,,,0
341125.45646,271811.75216,19.5764657534246575,2.0414849315068493,59.8640273972602740,82.4321753424657534,all,3.1365424657534247,3677,85.1689260273972603,0,230781.070000000000,236528.420000000000,116841.300000000000,9986.2300000000000000,96035.440000000000,78925.070000000000,178929.950000000000,9986.2300000000000000,10.0000000000000000,50.0600000000000000,3,1,all,all,,,,0
341125.45646,271811.75216,33.9700000000000000,1.57000000000000000000,72.4800000000000000,113.8700000000000000,all,22.5700000000000000,3677,85.1700000000000000,0,230781.070000000000,236528.420000000000,116841.300000000000,9986.2300000000000000,96035.440000000000,78925.070000000000,178929.950000000000,9986.2300000000000000,10.0000000000000000,50.0600000000000000,3,1,all,all,1305.0000000000000000,0,0,1
341125.45646,276804.86844,19.4811561643835616,1.9870849315068493,60.9368164383561644,83.9711287671232877,all,3.1292000000000000,3611,85.0277753424657534,5,226913.610000000000,233077.590000000000,115229.860000000000,14979.350000000000,100475.850000000000,81870.990000000000,181489.340000000000,14979.350000000000,15.0100000000000000,125.7500000000000000,7,1,all,all,,,,0
341125.45646,276804.86844,1.37000000000000000000,3.1300000000000000,54.6000000000000000,73.3600000000000000,all,0.26000000000000000000,3611,84.0000000000000000,5,226913.610000000000,233077.590000000000,115229.860000000000,14979.3500000000000000,100475.850000000000,81870.990000000000,181489.340000000000,14979.3500000000000000,15.0100000000000000,125.7500000000000000,7,1,all,all,10.0000000000000000,0,0,1
341125.45646,281797.98471,19.3664129244249726,1.9228422782037240,62.0900383351588171,85.7523493975903614,all,3.1224808324205915,3545,84.8794961664841183,40,223090.860000000000,229683.470000000000,113814.830000000000,19972.470000000000,104965.960000000000,85008.320000000000,184148.580000000000,19972.470000000000,20.0100000000000000,467.3800000000000000,3,1,all,all,,,,0
341125.45646,286791.10099,19.2711287671232877,1.8545041095890411,63.2778191780821918,87.7009150684931507,all,3.0842136986301370,3479,84.7335945205479452,0,219315.160000000000,226348.610000000000,112603.600000000000,24965.580000000000,109499.630000000000,88316.660000000000,186903.390000000000,24965.580000000000,25.0100000000000000,571.6400000000000000,3,1,all,all,,,,0
341125.45646,286791.10099,26.4800000000000000,2.2200000000000000,44.8500000000000000,63.4600000000000000,all,0.00000000000000000000,3479,88.2000000000000000,0,219315.160000000000,226348.610000000000,112603.600000000000,24965.580000000000,109499.630000000000,88316.660000000000,186903.390000000000,24965.580000000000,25.0100000000000000,571.6400000000000000,3,1,all,all,140.0000000000000000,0,0,1
341125.45646,291784.21727,19.1934939759036145,1.7904271631982475,64.4428696604600219,89.7150602409638554,all,3.0618510405257393,3413,84.5973055859802848,0,215588.990000000000,223075.670000000000,111602.830000000000,29958.700000000000,114071.680000000000,91777.520000000000,189749.630000000000,29958.700000000000,30.0100000000000000,223.6200000000000000,3,1,all,all,,,,0
341125.45646,296777.33355,19.1259145673603505,1.7285432639649507,65.5507612267250821,91.7288335158817087,all,3.0288992332968237,3347,84.4738718510405257,0,211914.950000000000,219867.400000000000,110818.200000000000,34951.810000000000,118677.680000000000,95374.290000000000,192683.230000000000,34951.810000000000,35.0200000000000000,91.2500000000000000,1,1,all,all,,,,0
341125.45646,301770.44983,19.0792547945205479,1.6658191780821918,66.4680109589041096,93.5314027397260274,all,2.9863835616438356,3281,84.3781369863013699,12,208295.800000000000,216726.690000000000,110254.330000000000,39944.930000000000,123313.810000000000,99092.180000000000,195700.260000000000,39944.930000000000,40.0200000000000000,127.9500000000000000,3,1,all,all,,,,0
341125.45646,301770.44983,19.6500000000000000,1.76000000000000000000,49.5100000000000000,82.2400000000000000,all,0.00000000000000000000,3281,86.2700000000000000,12,208295.800000000000,216726.690000000000,110254.330000000000,39944.930000000000,123313.810000000000,99092.180000000000,195700.260000000000,39944.930000000000,40.0200000000000000,127.9500000000000000,3,1,all,all,100.0000000000000000,0,0,1
341125.45646,306763.56611,19.0550766703176342,1.6013088718510405,67.1169496166484118,95.0150273822562979,all,2.9164841182913472,3215,84.3150602409638554,7,204734.460000000000,213656.510000000000,109914.620000000000,44938.050000000000,127976.800000000000,102918.060000000000,198796.940000000000,44938.050000000000,45.0200000000000000,114.9600000000000000,3,1,all,all,,,,0
341125.45646,311756.68239,19.0500657174151150,1.5414019715224535,67.4760843373493976,96.0567250821467689,all,2.8424041621029573,3149,84.2832530120481928,0,201234.000000000000,210659.940000000000,109801.150000000000,49931.160000000000,132663.830000000000,106840.340000000000,201969.590000000000,49931.160000000000,50.0200000000000000,59.1700000000000000,3,1,all,all,,,,0
341125.45646,316749.79867,19.0510569550930997,1.5037787513691128,67.4731106243154436,96.4025465498357065,all,2.7753450164293538,3083,84.2887130339539978,0,197797.630000000000,207740.180000000000,109914.620000000000,54924.280000000000,137372.430000000000,110848.770000000000,205214.690000000000,54924.280000000000,55.0200000000000000,111.7700000000000000,3,1,all,all,,,,0
341125.45646,321742.91495,19.0093811610076670,1.5097371303395400,67.1594249726177437,95.9126725082146769,all,2.7638663745892662,3017,84.3214622124863089,0,194428.780000000000,204900.500000000000,110254.330000000000,59917.400000000000,142100.450000000000,114934.350000000000,208528.860000000000,59917.400000000000,60.0300000000000000,79.0100000000000000,3,1,all,all,,,,0
341125.45646,326736.03123,18.9057447973713034,1.5594633077765608,66.7003176341730559,94.8030449069003286,all,2.7931544359255203,2951,84.3629025191675794,0,191131.000000000000,202144.280000000000,110818.200000000000,64910.510000000000,146846.020000000000,119089.140000000000,211908.860000000000,64910.510000000000,65.0300000000000000,296.7400000000000000,3,1,all,all,,,,0
341125.45646,331729.14751,18.7688389923329682,1.6437458926615553,66.1134282584884995,93.3116922234392114,all,2.8497590361445783,2885,84.4138992332968237,0,187908.030000000000,199474.980000000000,111602.830000000000,69903.630000000000,151607.500000000000,123306.130000000000,215351.580000000000,69903.630000000000,70.0300000000000000,283.6900000000000000,3,1,all,all,,,,0
341125.45646,336722.26378,18.6231653888280394,1.7512705366922234,65.4594633077765608,91.6934775465498357,all,2.9118181818181818,2819,84.4721029572836802,0,184763.800000000000,196896.140000000000,112603.600000000000,74896.740000000000,156383.420000000000,127579.170000000000,218854.080000000000,74896.740000000000,75.0300000000000000,184.7200000000000000,3,1,all,all,,,,0
341125.45646,341715.38006,18.4776122672508215,1.8749780941949617,64.8792552026286966,90.2240470974808324,all,2.9933734939759036,2753,84.5225027382256298,0,181702.390000000000,194411.350000000000,113814.830000000000,79889.860000000000,161172.510000000000,131902.800000000000,222413.520000000000,79889.860000000000,80.0300000000000000,98.6400000000000000,6,1,all,all,,,,0
341125.45646,346708.49634,18.3228806133625411,2.0155147864184009,64.5303176341730559,89.1765443592552026,all,3.0924151150054765,2687,84.5464019715224535,9,178728.050000000000,192024.260000000000,115229.860000000000,84882.980000000000,165973.630000000000,136272.210000000000,226027.220000000000,84882.980000000000,85.0400000000000000,119.6400000000000000,3,1,all,all,,,,0
341125.45646,351701.61262,18.1623384446878423,2.1512322015334064,64.4398302300109529,88.7134884994523549,all,3.1887513691128149,2621,84.5394359255202629,52,175845.200000000000,189738.570000000000,116841.300000000000,89876.090000000000,170785.750000000000,140683.140000000000,229692.610000000000,89876.090000000000,90.0400000000000000,419.1200000000000000,3,1,all,all,,,,0
341125.45646,356694.72890,18.0096987951807229,2.2679846659364732,64.5117688937568456,88.7223384446878423,all,3.2657338444687842,2555,84.5156297918948521,4,173058.430000000000,187557.980000000000,118641.140000000000,94869.210000000000,175607.980000000000,145131.790000000000,233407.260000000000,94869.210000000000,95.0400000000000000,167.1700000000000000,3,1,all,all,,,,0
341125.45646,361687.84518,17.8776506024096386,2.3642935377875137,64.6622289156626506,89.0626232201533406,all,3.3112486308871851,2489,84.4855312157721796,0,170372.430000000000,185486.190000000000,120620.950000000000,99862.330000000000,180439.510000000000,149614.810000000000,237168.850000000000,99862.330000000000,100.0400000000000000,187.2500000000000000,3,1,all,all,,,,0
341125.45646,366680.96146,17.7822015334063527,2.4312814895947426,64.8712431544359255,89.7016812705366922,all,3.3533077765607886,2423,84.4531927710843373,0,167792.050000000000,183526.900000000000,122772.020000000000,104855.440000000000,185279.610000000000,154129.190000000000,240975.190000000000,104855.440000000000,105.0500000000000000,123.7000000000000000,3,1,all,all,,,,0
341125.45646,371674.07774,17.7391726027397260,2.4570301369863014,65.1495232876712329,90.5627123287671233,all,3.3819068493150685,2357,84.4169369863013699,0,165322.240000000000,181683.740000000000,125085.510000000000,109848.560000000000,190127.620000000000,158672.260000000000,244824.190000000000,109848.560000000000,110.0500000000000000,160.1700000000000000,2,1,all,all,,,,0
341125.45646,371674.07774,7.3100000000000000,4.8000000000000000,41.6200000000000000,71.9900000000000000,all,0.04000000000000000000,2357,85.5900000000000000,0,165322.240000000000,181683.740000000000,125085.510000000000,109848.560000000000,190127.620000000000,158672.260000000000,244824.190000000000,109848.560000000000,110.0500000000000000,160.1700000000000000,2,1,all,all,55.0000000000000000,0,1230,1
341125.45646,376667.19402,17.7148028477546550,2.4331325301204819,65.5652026286966046,91.5217853231106243,all,3.3937185104052574,2291,84.3642387732749179,0,162968.020000000000,179960.270000000000,127552.600000000000,114841.670000000000,194982.950000000000,163241.620000000000,248713.860000000000,114841.670000000000,115.0500000000000000,200.6800000000000000,3,1,all,all,,,,0
341125.45646,381660.31030,17.7049233296823658,2.3366976998904710,66.2181872946330778,92.6027656078860898,all,3.3996111719605696,2225,84.2874424972617744,0,160734.470000000000,178359.980000000000,130164.540000000000,119834.790000000000,199845.080000000000,167835.130000000000,252642.340000000000,119834.790000000000,120.0500000000000000,246.5600000000000000,3,1,all,all,,,,0
341125.45646,386653.42658,17.6949342825848850,2.2028039430449069,66.8555038335158817,93.5596002190580504,all,3.4110350492880613,2159,84.2155805038335159,0,158626.690000000000,176886.200000000000,132912.810000000000,124827.910000000000,204713.510000000000,172450.860000000000,256607.830000000000,124827.910000000000,125.0500000000000000,579.2700000000000000,3,1,all,all,,,,0
341125.45646,391646.54285,17.6869222343921139,2.0478094194961665,67.2693975903614458,94.2344961664841183,all,3.4269769989047097,2093,84.1703669222343921,0,156649.760000000000,175542.110000000000,135789.110000000000,129821.020000000000,209587.810000000000,177087.060000000000,260608.650000000000,129821.020000000000,130.0600000000000000,719.9500000000000000,3,1,all,all,,,,0
341125.45646,396639.65913,17.6883844468784228,1.8883351588170865,67.4765717415115005,94.6550219058050383,all,3.4163855421686747,2027,84.1496111719605696,6,154808.680000000000,174330.730000000000,138785.490000000000,134814.140000000000,214467.570000000000,181742.170000000000,264643.200000000000,134814.140000000000,135.0600000000000000,706.7300000000000000,3,1,all,all,,,,0
341125.45646,401632.77541,17.7037897042716320,1.7384446878422782,67.5312486308871851,94.8921029572836802,all,3.4035323110624315,1961,84.1467250821467689,0,153108.370000000000,173254.830000000000,141894.340000000000,139807.260000000000,219352.440000000000,186414.780000000000,268709.950000000000,139807.260000000000,140.0600000000000000,759.6500000000000000,4,1,all,all,,,,0
341125.45646,406625.89169,17.7320591456736035,1.6125794085432640,67.4327546549835706,94.9323329682365827,all,3.3877382256297919,1895,84.1603669222343921,12,151553.560000000000,172316.940000000000,145108.440000000000,144800.370000000000,224242.070000000000,191103.600000000000,272807.470000000000,144800.370000000000,145.0600000000000000,385.7500000000000000,3,1,all,all,,,,0
341125.45646,411619.00797,17.7638335158817087,1.5259529025191676,67.1783570646221249,94.7577601314348302,all,3.3630230010952903,1829,84.1906736035049288,5,150148.760000000000,171519.340000000000,148420.940000000000,149793.490000000000,229136.170000000000,195807.470000000000,276934.390000000000,148420.940000000000,148.6900000000000000,325.5200000000000000,3,1,all,all,,,,0
341125.45646,416612.12425,17.7922289156626506,1.4819441401971522,66.7819989047097481,94.4020646221248631,all,3.3217579408543264,1763,84.2359638554216867,20,148898.220000000000,170863.990000000000,151825.410000000000,154786.600000000000,234034.450000000000,200525.320000000000,281089.410000000000,148898.220000000000,149.1700000000000000,487.3300000000000000,3,1,all,all,,,,0
341125.45646,421605.24053,17.7254435925520263,1.4914676889375685,66.4690251916757941,94.1962705366922234,all,3.2722946330777656,1697,84.2631653888280394,6,147805.870000000000,170352.540000000000,155315.800000000000,159779.720000000000,238936.660000000000,205256.200000000000,285271.320000000000,147805.870000000000,148.0700000000000000,811.3800000000000000,3,1,all,all,,,,0
341125.45646,426598.35681,17.4805421686746988,1.5633515881708653,66.4605476451259584,94.4418181818181818,all,3.2106352683461117,1631,84.2417469879518072,31,146875.230000000000,169986.260000000000,158886.440000000000,164772.840000000000,243842.560000000000,209999.220000000000,289478.930000000000,146875.230000000000,147.1400000000000000,612.5400000000000000,3,1,all,all,,,,0
341125.45646,431591.47309,17.0903121577217963,1.7010405257393209,66.8935596933187295,95.0756736035049288,all,3.1778696604600219,1565,84.1610624315443593,5,146109.380000000000,169766.120000000000,162532.050000000000,169765.950000000000,248751.930000000000,214753.590000000000,293711.150000000000,146109.380000000000,146.3700000000000000,547.2800000000000000,3,1,all,all,,,,0
341125.45646,436584.58937,16.6337185104052574,1.9389485213581599,67.8771193866374589,95.8420098576122673,all,3.1839156626506024,1499,84.0245345016429354,0,145510.940000000000,169692.680000000000,166247.700000000000,174759.070000000000,253664.560000000000,219518.550000000000,297966.930000000000,145510.940000000000,145.7700000000000000,521.3200000000000000,3,1,all,all,,,,0
